BTC,ETH,LINK,AAVE,XRP,SOL,MKR,DOGE,UNI
0.3625733560355573,0.22248826616425507,0.3908684176649944,0.48440261159053405,0.2499682673155887,0.878808506573696,0.37412695793996437,0.916990087108334,0.23095198357518631
0.9988265900987917,0.9239271379153642,0.7193624667088178,0.6572097420366665,0.8164962937180781,0.9735432840789959,0.5606191425160222,0.6633209282270125,0.7261757404727827
0.5185525548932223,0.5459964534984938,0.9558672628679664,0.487619407159039,0.7491246403856603,0.45823909634961035,0.6764786291190651,0.23092332122567558,0.5612827106753606
0.19821187403816137,0.36659850430328145,0.2810473292738222,0.7802250700036173,0.7651667624419294,0.9626367385350103,0.3866074472098377,0.5195099590353598,0.850083922061032
0.9227542420575068,0.6850755953104536,0.7740310261300961,0.4393881394327453,0.7259416586847682,0.5397445837606111,0.5688378045630683,0.406558726044567,0.6890666866022376
0.3437535332929544,0.7179422474880808,0.9639516957724451,0.6117454535967919,0.9393353045873387,0.49613913496693546,0.8737624456129397,0.60532261047945,0.7755645875604671
0.46822300480981577,0.366738515869182,0.9535129412021963,0.2014511824947491,0.6973596655093968,0.17971378347900302,0.22346956814048266,0.36446546894673515,0.3144181481735925
0.7897932694696383,0.4112011945251002,0.31418137011288066,0.2222438397377708,0.19992617260935439,0.46196110345806485,0.2510347665082981,0.3801066949868983,0.19357906769019245
0.3381548372025711,0.3671273448140154,0.39062117827656057,0.3434242100525619,0.17033352355424353,0.6156932649580175,0.3186891736951784,0.22658988621594733,0.29112600682198325
0.7680647203880652,0.5002778615911654,0.34516875296821703,0.22814521219366027,0.23394176171936829,0.08720539588007026,0.6078967481604498,0.3728011752399448,0.6373128170279673
0.9204483244213644,0.8104096705621107,0.5646276255490865,0.7299358293492961,0.6674627780725599,0.44381668431182975,0.8512926265972676,0.2861989817951965,0.8618960381176599
0.3619077389642887,0.8793286801654662,0.5579953617382535,0.36827085976510937,0.47137027303559614,0.9435412138435202,0.6048576634788029,0.9217835315469344,0.3703027727579017
0.9622677023422985,0.5760571394668046,0.929821031898128,0.2064970721926943,0.8101078855959567,0.9982656627031111,0.30278248101756833,0.3361411757776128,0.13897346840724806
0.4846211188516024,0.25761206003780945,0.3080804439503895,0.7876724430105189,0.0946797965566401,0.14627366646294127,0.6250153005686387,0.546060411446483,0.9999763473808176
0.791909736943646,0.59968476452173,0.5344591043192786,0.44432662611397,0.8226993902926237,0.797823868598602,0.6105059929594258,0.569103920191167,0.6431778879178619
0.07456252507898518,0.018238599778184546,0.037167071229486724,0.07312923705327784,0.7187081132738793,0.9842908405572448,0.026666254145230748,0.39856872164164764,0.2988815830311404
0.021457188569637232,0.007826539409073139,0.002118695399823934,0.06540810042863948,0.028237024214375378,0.6503784210799584,0.09639052294749931,0.1582614502793622,0.09181957223145489
0.6871719637117505,0.6988341096153226,0.7917204033586696,0.5458478081976968,0.4092427065297424,0.8549983951785336,0.42790087633720403,0.9301736788919339,0.3979606731826037
0.10124530312535808,0.03928249210239213,0.08101142956592638,0.10206988934594433,0.15825560326471566,0.027286083101912426,0.0437394998216343,0.13119679410195378,0.4158795831462252
0.3089718368865071,0.2959219651024774,0.576438782580402,0.21388188874236125,0.39511099139195793,0.4315152679124915,0.18637274176745314,0.6878520036469817,0.37915089931632445
0.44136324037627384,0.5598587420421293,0.6823688951248231,0.6920942934141517,0.6235203682964687,0.36242717650155803,0.5925373066622368,0.369378377890459,0.6194571982067014
0.2641936646993208,0.26653011026613105,0.2041677868841994,0.8574544884811087,0.2350385142658631,0.4532391473212713,0.7802613792396748,0.4406375444662209,0.13760122236537037
0.9765791116266038,0.9739307996616191,0.9424015421229006,0.9179235393442432,0.8543005844176708,0.9761774339281344,0.9044057684806777,0.7450608962317412,0.9744393926545448
0.2509422355237956,0.13384924537098514,0.6371351208043593,0.6014077254728197,0.3632333577684615,0.19057921424649144,0.5501653404337592,0.4993870888824416,0.46297812825260637
0.8529112897691727,0.8451525949686597,0.7488899360686765,0.5933745425821255,0.6884378882372686,0.5419156765381921,0.6633678963571233,0.6035460141145671,0.41041593022628703
0.14309862132789758,0.340872403987676,0.12120979809399338,0.14900238859157408,0.8698596015209187,0.10941966621753624,0.556495539382733,0.45310964432030354,0.9521982972551621
0.6173234236337253,0.4231739084030317,0.526139139324688,0.3601795533165086,0.1799333160292987,0.25400401539674766,0.07729901671108634,0.4925780356804154,0.44276760746549454
0.5510866801108456,0.9384028825551567,0.5727020268811402,0.8490040033432907,0.6265080433736712,0.739320476320163,0.9485119869061154,0.6844073122060765,0.6702570959361246
0.8798337614064007,0.8144801702102558,0.6179111254283596,0.8901751673563904,0.5536137491634225,0.8539894064118161,0.6420456190286385,0.6698354738788239,0.9933099086588928
0.8077701330440852,0.8860275872902493,0.9803464608661068,0.8400221167924218,0.6441700928773378,0.3793346982532283,0.24520216621882565,0.9747629981831031,0.3604736956003468
0.9006455463416607,0.660876211714055,0.4207515852046039,0.6289984988211743,0.6729724186046457,0.9466636654353154,0.774500369907179,0.1522207258928736,0.5000060277689028
0.740339162935404,0.17043217762134497,0.16835286838674282,0.051918598737215126,0.18219487281905894,0.2267395404292468,0.48726152267918366,0.3576674471018475,0.16999127573194642
0.8478527845375163,0.6436453643524563,0.5577287819968033,0.48527393662499496,0.34718353084555637,0.9661779778523911,0.3827020966995191,0.34999508280676156,0.43136315692300264
0.3605896864581089,0.19984210802847552,0.10990677880811973,0.07098737645142704,0.287735927614781,0.11189770831396596,0.1275820750892106,0.5210738709800499,0.6769650446016184
0.9575364676210938,0.9645191309515353,0.8221021570961761,0.9566149100784552,0.7989403005148711,0.728267747790569,0.6851506653434378,0.951212863532911,0.7753270107128383
0.1387232844942865,0.18516903990950884,0.1974063215304197,0.08388303863971293,0.19938469387064237,0.1894670285773917,0.07127911967684882,0.14909528794905008,0.1798657841047152
0.06314912915067206,0.2338691162958173,0.2173328977808301,0.28245366416786477,0.44117063145075447,0.3633315889039919,0.23209960138175173,0.4582011195040991,0.22545071123034455
0.7786808739461321,0.5483089148178063,0.6238156772009504,0.5544679098819774,0.8658225299026847,0.23347028883841692,0.8242927693803141,0.5827428768376173,0.5703885056129054
0.8539564364437975,0.5837866751665909,0.9826221662251302,0.7229121543639673,0.6872026252195476,0.7753055971017693,0.7497010379347437,0.5148187914085989,0.760911628384842
0.23616746334895122,0.2361032616798066,0.18160288283407447,0.16962205101570885,0.4848373090229252,0.48237134830655964,0.6120465988761665,0.49295639163883465,0.28014250036821553
0.6139183144938425,0.6742269976118614,0.5786064077793506,0.6245144573057313,0.45023563684207013,0.44860287944953425,0.34899384970433617,0.6131574481867454,0.9516459526644457
0.525101553423622,0.4611953822494283,0.4617488011583056,0.5238107517711874,0.9762453971138602,0.5112313524815761,0.7371450118169159,0.6296901307016429,0.2663029776465115
0.31382429430135267,0.34454570419970626,0.36607108277960776,0.4331254783548168,0.35773590283912815,0.5857186293008898,0.29901236684113236,0.3659329688163439,0.6481232079697918
0.05132204509888637,0.05348438434527027,0.06375445258929427,0.04380836320386268,0.8598581795733099,0.7551671605109535,0.04851955672753742,0.19229512042552502,0.5868563169875937
0.5915573540663923,0.4030097847948897,0.34970097324594007,0.3737122016123971,0.5932169730583854,0.1606777144687105,0.6978144685186539,0.28865623133823576,0.07987414838356575
0.11284845098712272,0.07333310844277796,0.06103251608397603,0.09033814444079055,0.01827385065798712,0.20409762532499973,0.023184946326943453,0.2528356474543628,0.023121071517845693
0.24490026541190965,0.521051734524457,0.6963656275075429,0.8554204526078767,0.8860362034455103,0.17662088835725553,0.7532803703187805,0.5341361971430051,0.24166193491250662
0.9674836271473671,0.9550384157537798,0.9136644054596497,0.9522031942674026,0.951654282324051,0.9827372005731663,0.8862957248713974,0.8659064421011856,0.9287570122011913
0.7098996541168431,0.577085007607268,0.35301415377239564,0.3670966155786659,0.28247924299157523,0.8988402778334879,0.9374029016413702,0.659528943482026,0.3834907730820357
0.5,0.3231051833134455,0.42212481716217143,0.409591056430906,0.48094540568315225,0.8578505593722365,0.24782412003685614,0.43567617563859795,0.38085355761028816
0.8618978681326409,0.9648837028329746,0.8645051142865844,0.7726719437048531,0.7794941619004171,0.7160765138773575,0.6666630566533677,0.5468126860899983,0.675824959989375
0.7655194410019428,0.6214487826324872,0.43100891736672037,0.8142791933538082,0.4535374788852022,0.524312373404348,0.4567141492791239,0.49474388328076,0.3372928689526376
0.5119456878275666,0.8511644536946494,0.8990144097722937,0.6125694960029155,0.6317948707828172,0.6064003456902226,0.6449234201849827,0.5013953211293407,0.4585248933436935
0.503173254609721,0.722581201190685,0.6752940697190397,0.4906006869044805,0.5162761479531421,0.3416320275779709,0.9528769379238226,0.9827688761220807,0.6473147906468175
0.5828940119935928,0.971475819272676,0.9517695193224831,0.9686920685841629,0.9032651733607295,0.7957909357215569,0.9503942554723435,0.09372616065160992,0.8483304252512454
0.12872781291126736,0.08102479360266625,0.03388631466756647,0.03446445050910701,0.14604329665842475,0.9842047337306798,0.056391933671367064,0.2588392686291017,0.3490507544593089
0.7786538653728772,0.7585147638067845,0.7718719509082406,0.8527948887853004,0.9574928797736708,0.7561493718573986,0.6869928852196279,0.6085589162672549,0.8404108892369774
0.7624997946023835,0.6323801653076372,0.8036952310014152,0.4153443448961583,0.998973122097137,0.30051234018870715,0.644219004162691,0.8843217462135162,0.49307813544711704
0.21320514532292756,0.5033448961772309,0.8732261728046679,0.23864578896146596,0.9691654667405213,0.9168549747949815,0.35443906974589695,0.9384838313683814,0.5944839990578628
0.10724918701997585,0.04017199903704477,0.043810232186366774,0.051189326356237394,0.03606408374859359,0.7953048526629163,0.05418274857069507,0.0521179333013751,0.04727087886994878
0.8991408705350881,0.9002738078424156,0.7670813605621171,0.849603791042558,0.9350780912352931,0.5836186809412134,0.8074180908540518,0.8574334490238882,0.8098334399338935
0.5266469667390927,0.4191357340494828,0.2792593775854816,0.2842952164125432,0.32010743526537355,0.679142239216362,0.6290261980857372,0.3652137734863608,0.4311884430747383
0.8543139921611186,0.7745612792967675,0.5605647004602129,0.6627886911020586,0.9896085845419992,0.2588426645199732,0.5512830761332255,0.8723245520433303,0.5304532151494162
0.5914710709749407,0.5743454800318069,0.8673492178973284,0.5971715378065018,0.43956835186295345,0.7903184917294607,0.7184666329948083,0.9845603102450388,0.6386025515573083
0.4450429316877041,0.4058493757312084,0.3211793259158721,0.8977837242861265,0.817111598995131,0.6661149091784189,0.9959766693494269,0.17504700660507647,0.9992615715576539
0.9676214100888023,0.9617653422672724,0.9108921344619316,0.5314197920855117,0.9632433795435947,0.2030732661213886,0.304024752215389,0.9965033619866434,0.4159641815455778
0.3338604550495002,0.9028280875408685,0.9901845920928362,0.9099455634708811,0.6039018616728465,0.19868031027335067,0.7610242587620087,0.9885677813428246,0.5461153181866154
0.5740879769833762,0.7783664387545315,0.6337463122663213,0.9358757791454256,0.31127771320165865,0.832067376045093,0.9995299814501784,0.9967959176109524,0.8532392897555693
0.14302719772747113,0.170925746644841,0.40795906886070027,0.16089697545334242,0.09757843664141648,0.0522378321609867,0.24713471662979167,0.9980550254410978,0.1448924198936692
0.19471396245130246,0.12773709266036332,0.20979998933236543,0.2460131334018199,0.4730947891170877,0.3678289434252686,0.3709691915484632,0.050984765897273916,0.4064391552035313
0.0255775208503844,0.17062831918232196,0.3439727302540617,0.03244369896009477,0.16033784536157217,0.9995510257979832,0.40778855538825554,0.8429710092425226,0.03143349097203209
0.35173784342431236,0.19297583543397637,0.05744946712191291,0.05086924646757435,0.19540471799145043,0.4196838425357608,0.8222163824158688,0.8707611817530196,0.38933827180307545
0.7225542254661911,0.9555636368778211,0.9096919360140747,0.7676631637208688,0.7610029775132513,0.5031805448108041,0.45099492071888875,0.07183431638557941,0.7082407933762663
0.06909067365051824,0.6019586561042649,0.13599815499146925,0.3324480507138747,0.19593015027848648,0.6464496122509394,0.9536412959840029,0.36403166572187384,0.7892864016407257
0.10035555976594909,0.6494594642768005,0.30603781803394126,0.6645742447582375,0.10393706235738256,0.9901923111174717,0.5650903946776109,0.06537988832186933,0.6342654732820456
0.3181297870262733,0.35418167244429827,0.5042519318132236,0.2083753929849466,0.5724705984980312,0.331213814922372,0.5878082408597762,0.49236869884980883,0.19300426944013094
0.21864801301126788,0.04787261363559153,0.02169550396509181,0.08209941582247983,0.10343771272798737,0.8597591602179366,0.4403862431003223,0.7919696852860267,0.041284007697494116
0.212921267541944,0.861868419114422,0.5762790542501867,0.9385238950959008,0.4297988043042341,0.9578948931276007,0.20506906014570409,0.33569577357618846,0.9794351821590661
0.9914087214046645,0.9711798838218841,0.941244159969492,0.9840277751423242,0.9888944847430648,0.20981883487885838,0.7924521143930164,0.8350000636274297,0.9726148034384927
0.7519362217232791,0.8597377207764617,0.7426882882595452,0.873682071716974,0.6420675217310732,0.4037631706070297,0.9642751682389605,0.49027386975538734,0.7798787545380158
0.46032614317599724,0.7330913424947458,0.4011956390673034,0.7349429256749309,0.34932237667531774,0.7149242043406075,0.3701503143507666,0.9512042118723161,0.9165213837201457
0.20250300000069746,0.520469344208991,0.5408472916928273,0.24064588507038048,0.6477471070132632,0.16367604772490374,0.25330469967778146,0.2586091381519394,0.1556389802865597
0.9722995295576761,0.5334674877357067,0.8025177269004011,0.5784912610997079,0.9306883896787864,0.553010437380846,0.6521871985504781,0.8879361906782205,0.49501547973181653
0.5524632049291449,0.9202552178504606,0.9335383019645255,0.9645388858104035,0.6639293143380856,0.9918127210407016,0.9395966995457334,0.9065320939361445,0.5622616473914681
0.2319724106139861,0.4968835028117248,0.20831107216814918,0.2527316718995174,0.23675747649439202,0.2474616732322388,0.7618447495436433,0.40674106647554265,0.8441838576416907
0.6661918380590821,0.9980303858924711,0.8759527461569658,0.8516091990954291,0.49361931409460846,0.3774124484647497,0.9928214173011404,0.9449373005755196,0.5838283849843025
0.031795065885528065,0.14675329227535733,0.909625736665099,0.027093635757362625,0.08708642034072295,0.10463891711236467,0.09841694573631095,0.956664657038185,0.5861391985897053
0.9695518902795472,0.9229166991433366,0.914556448395932,0.8255170815666917,0.9518562216474464,0.7942766069678638,0.6422316475061642,0.9697621659670128,0.38683062477100805
0.26815157275022505,0.41062393059060587,0.20813614725908366,0.2083384149573392,0.46230452315023846,0.27769968297261344,0.18024451552642082,0.10317446853194724,0.11449160416746477
0.7198478271825941,0.4565431618487914,0.7492460566868616,0.4064035521949043,0.4225151294623082,0.43115886175327733,0.5028410150783373,0.9409988369374183,0.44167859975739193
0.8136051280416096,0.977605400998255,0.4181268883534334,0.7472723901876612,0.44212494375298383,0.8615440645736252,0.9288341202784851,0.12291095851657724,0.6419896852599984
0.34275601035293907,0.508464001934934,0.9117230658873234,0.40722026286479324,0.40469240606944623,0.2764772498167316,0.19170477521444879,0.17320768797581,0.31760327618106987
0.10417796388707495,0.5268020357289958,0.02514755371229933,0.17868413785591214,0.09962043233829217,0.24168294354781247,0.16511003516191586,0.019563737889622613,0.04487737404682309
0.7172755472392308,0.8490554436042771,0.7647324061704239,0.8036827132725738,0.8155778855252246,0.7800553285176557,0.8660106789278367,0.866883342711865,0.8199159108275281
0.00313640207094875,0.05257336114032837,0.017849385716741446,0.9588439102875125,0.039452693461539866,0.29057084173024594,0.11954730655439913,0.030067575271110557,0.2132374590620616
0.5403624276831389,0.27589537013934506,0.6695819424807331,0.4287586201083789,0.8440155103588409,0.11871059983383384,0.22642095890410854,0.9787121195537658,0.5770448655716999
0.5564339424533522,0.9490783706396178,0.818111390388761,0.9819975582975412,0.6505297737277362,0.7650458698538828,0.7966156223176654,0.8923348897313665,0.9489890929400859
0.06441251308023098,0.030469993937360523,0.0726287540310837,0.04336633229526906,0.8225219362982429,0.6285905640272189,0.09867938926724468,0.3130396015754295,0.022227105952103515
0.3962469333277585,0.35754389251988794,0.39340119173565474,0.6024841124181147,0.33433850239410146,0.921017461311736,0.34229822382794817,0.4576017657014104,0.5147365310672901
0.0633374901028335,0.06828354395785109,0.10990308512867969,0.8510045443055098,0.6947915816031208,0.46949705571216743,0.11606549054759494,0.20248682992406125,0.046541172259996835
0.30600975758420823,0.6741943317260308,0.9533274210708784,0.8776103906678239,0.8233187102481943,0.9968581481393318,0.9198782748126358,0.4777677707799356,0.7497660230275953
0.0029998676820483534,5.9591045536765384e-05,9.456652690055678e-05,0.00011562738956955817,0.0022356773198673793,0.0004815491317137353,0.0013609695667050694,0.008029798669535274,1.3066449312385927e-05
0.9636785859658785,0.8792275014905632,0.7547409666523291,0.8213016791211976,0.8757543182455906,0.8235209085882361,0.8394302449338129,0.9541586773103344,0.7492647549959284
0.05978446271173691,0.09871402591903056,0.17716871414765029,0.05776535719943294,0.06627582684790082,0.2519236717492624,0.03714448097157372,0.12446876948287289,0.09799718810844033
0.5750427830767055,0.2656914082094365,0.29927308803222596,0.21729662442707115,0.1374862758897662,0.08924757469071434,0.11701019713903547,0.6150086553673229,0.17080266293190857
0.06984357525722307,0.16233203288041528,0.1577911382737255,0.1682757540653815,0.09009427610020368,0.07105384502719402,0.3652164864889256,0.08243546490579559,0.09421424237632746
0.9717831660835095,0.9841403701277137,0.955074007490163,0.9689827184962605,0.9709983589599617,0.9190085883380466,0.9968652807139117,0.9591781129587337,0.9839131917811348
0.3830946525738245,0.5664754657862106,0.5876220238692031,0.3780827630527333,0.42127761175952244,0.3796760567671751,0.39628623989184364,0.2934694911683238,0.7275455702275346
0.7230363050388384,0.727902560329403,0.9061091895324322,0.7904154774167307,0.7345526007455783,0.9003930881626042,0.5804362702151025,0.7420068187077302,0.8369787053149067
0.32054926843651343,0.28098593635876756,0.32028746126104285,0.2094165681206144,0.27131737257270316,0.3338197199220277,0.3049780340401656,0.17819014154668356,0.4664646123342644
0.06584566247598685,0.0814422572889327,0.16986472829261828,0.1338487172037912,0.1886570926601253,0.056716015551065486,0.13074776538461075,0.2329733552237955,0.09713198617325614
0.23101693452966382,0.2500372677477508,0.22603750459674288,0.28843333386546294,0.19102740772471818,0.2773573800628075,0.25172161652466674,0.3474683163846155,0.3120697016831741
0.7776597825489956,0.6932894404340206,0.6800782670989725,0.75054682161753,0.8353142589691528,0.6945344735026131,0.7744200697217557,0.538482159089527,0.788356195040902
0.8524001450167062,0.9210389009666723,0.9465254180803658,0.9016572872210167,0.9257975107016932,0.9633057265858259,0.8308666636724718,0.8803416027177993,0.867497289956024
0.3346112573257092,0.3562384179224739,0.34356308165007676,0.4236244564291574,0.3659915214431493,0.2498879887077712,0.5692840334557345,0.9457634155388196,0.40648669002575083
0.7513152424428614,0.6221616210553603,0.48734014345609233,0.5980393441758909,0.5731069494908297,0.8868847991476274,0.4478050928555882,0.9508975073112429,0.4897391105972274
0.8656076131216505,0.7558124916732005,0.7113148138604696,0.6330106563944194,0.6097587636764932,0.964496016899436,0.6708213774967888,0.23036630098732652,0.5769263270097217
0.07491451434479801,0.18767320403853652,0.08496644236247246,0.26276245119858,0.17820485386608076,0.2623292885713021,0.657230019539368,0.16163614917749175,0.2249295174609504
0.17018937268011688,0.3504724836090782,0.22345393925445228,0.3224467416174972,0.26586994408737685,0.7669369634079867,0.23126841810475396,0.311309208321995,0.41606861326577216
0.6193399172116671,0.6732645865617406,0.5747509415454081,0.6087377781400367,0.642386968699231,0.8078019997699418,0.6168659465432715,0.5699680676703271,0.5235544043263929
0.06691189966463645,0.2236672536053637,0.05445515572812811,0.1695265647751779,0.1228588159322307,0.07195923139735942,0.08559901267888716,0.08301396907216367,0.22302951270458676
0.4311784517468388,0.2690612004350601,0.38332611523338267,0.43073073217472735,0.5814501564713253,0.8376164394844021,0.28358878745404403,0.41831923054259457,0.35823464942114047
0.9862544293646719,0.7503877061247385,0.8147843272542226,0.6316434519539021,0.7777747576505776,0.5993426708426265,0.7245911799889729,0.7981165028688824,0.7651463203486966
0.2968842626066057,0.1549168008069381,0.0660103808057555,0.14637164500743083,0.2088760075727671,0.33452649675892626,0.12128807746859098,0.2985181793911009,0.21391352834310068
0.7012340197490748,0.1771978747871868,0.14827943912156177,0.15588792051193254,0.3555169738819135,0.015939801538545767,0.11221383913912222,0.39516076704051584,0.1607880432914309
0.11781488020945967,0.5372073591579847,0.543437940739776,0.37780824326865087,0.4007593031274211,0.5325056862473926,0.49041549494772374,0.3071630507235595,0.31748851796794464
0.9705713434170331,0.8571751219630872,0.8773048299302664,0.9368079787630228,0.8148704292132322,0.8195260385620262,0.90066535560558,0.8052187893700203,0.8472779926547418
0.8324215598476273,0.7018198467706602,0.8559503785198401,0.5351713534476634,0.5541678122043382,0.6498478688217386,0.7222380443904227,0.6431714170923375,0.7856298663552953
0.39234042924112034,0.3672841270426761,0.3720002638979479,0.39107260652048786,0.3349555867397985,0.4626618889038066,0.3776727256422012,0.38829296288149906,0.3034847083096576
0.12863980205347259,0.06482142604550761,0.13606948741106023,0.17162530719796185,0.25805815056628123,0.5178036459606961,0.0872602693896876,0.21204707432332756,0.12644441028570538
0.4049707636316657,0.5042333657270957,0.6073700631207428,0.5543961590936992,0.5833232335111419,0.39641403064754993,0.31936480813066526,0.4564098947493195,0.5207765115714328
0.07516277469083732,0.09142825978599167,0.038561075171970174,0.08082618483619501,0.18787169963134148,0.07988630915097697,0.06378677032602284,0.209798552891141,0.15136697253146758
0.3817144487848216,0.23514857662874294,0.21663200135616484,0.27883322215404555,0.19890963841878975,0.193636011479057,0.15696727705718522,0.34267779728922065,0.3152265619958464
0.5522295995245936,0.7800774291330194,0.8650361351141279,0.8426447232701818,0.6577535128528915,0.5049432180666102,0.8248239978859406,0.34251848775892435,0.7633634261593444
0.010228105017734492,0.0012921455417162805,0.0019727740030190174,0.0024379229038224734,0.007016954202332874,6.586162451872375e-05,0.0010835779153917807,0.0013611991145398518,0.0007301119345935796
0.7792412642973976,0.46132339886230145,0.3835822029137635,0.37070067844411914,0.08621620204077987,0.5272096056477281,0.7602077081166294,0.8187369505658479,0.6061185155671924
0.8246819983406601,0.7726739588310619,0.8186409712186171,0.5275132176824094,0.9629785061258861,0.8823826107959889,0.6734317569670997,0.9707447886149173,0.8016225296825797
0.7958609046591663,0.5676659272404766,0.6561329095416765,0.5859977399254399,0.7816142308632008,0.5369583631088112,0.3193960313014595,0.9692356229630853,0.5273581727976495
0.02875766681094428,0.04714065699772914,0.06762391368475094,0.07382690973901501,0.10213197658568679,0.13108888102936522,0.05664886538942312,0.12181557018774547,0.11630775915038966
0.7365666097472539,0.5664709382322672,0.5158232409989403,0.5156151747336088,0.558703551165725,0.6788681552383274,0.5699662300267854,0.5994010193370805,0.35849286038513306
0.9437881636083119,0.9154267687554865,0.8594730112970164,0.8397396856847845,0.7795309492268548,0.8651996906865783,0.8300592286183901,0.7972190670437043,0.7722546818857094
