"ADAUSDT","ATOMUSDT","AVAXUSDT","BCHUSDT","BNBUSDT","BTCUSDT","DOGEUSDT","DOTUSDT","EOSUSDT","ETCUSDT","ETHUSDT","FILUSDT","FTMUSDT","LINKUSDT","LTCUSDT","MATICUSDT","NEARUSDT","SOLUSDT","TRXUSDT","XRPUSDT","openTime"
0.983652838672723,0.99729231989407,0.974238291402417,0.996257122253281,0.97591646827962,0.554949506843509,0.997502083494034,0.978557163911019,0.996723494728935,0.97204455252987,0.969587022392535,0.826209730500883,0.889462414795759,0.982012666618383,0.838336839178588,0.979638941859072,0.991298401151917,0.985156616101561,0.999822656148145,0.999097604513722,2020-11-21
0.928455022973064,0.0833861525554673,0.227117827598792,0.232213912848192,0.217289067039504,0.233887817484508,0.448295638736163,0.174184764875533,0.192006817869035,0.0328240961510889,0.63187736175558,0.164973664895616,0.168258826731335,0.103765771210888,0.158416066854908,0.228582816736758,0.159680298769375,0.0622721350855551,0.0812473136021745,0.401325955671981,2020-11-22
0.826280112983829,0.856038931458413,0.836982715771191,0.954150111612018,0.888234794238383,0.438190265608991,0.9410645239232,0.908107456039363,0.914058034986914,0.953499640020175,0.964092578531073,0.652501294758783,0.983780553241209,0.835860323528083,0.895934773047287,0.96184667247192,0.80980805914247,0.784864570534748,0.961716263083684,0.984296355508501,2020-11-23
0.898945018373551,0.686241323905081,0.843700177211009,0.857475576779264,0.989856799585158,0.921795193535731,0.956019140096349,0.280042954172708,0.882752611251854,0.959898402006206,0.40572103278481,0.738310654771709,0.74691691859383,0.704416216197718,0.511864848556763,0.623043094787594,0.7521859331799,0.505808257718451,0.956791075737481,0.7399630276675,2020-11-24
0.10959951033502,0.42140238701003,0.118778887127263,0.0854898763874847,0.0399527123705158,0.176460207499088,0.209536830721999,0.0650826758124407,0.208943686309317,0.175645525108088,0.0743458722588227,0.870307067826984,0.291701138882473,0.0292428551675895,0.0611136514297293,0.292299807472914,0.0982595789507482,0.424345184472673,0.103505442781853,0.210162575823269,2020-11-25
0.0472267920329356,0.027993190653992,0.00843811055493866,0.049848300927651,0.0324813256319294,0.00928352685039297,0.066662749860572,0.0406811911217232,0.0253367254679417,0.0264101291967151,0.032512966213608,0.16426795469621,0.00995364836938623,0.0259068164577836,0.0221759397681483,0.00588480012080294,0.159931814371455,0.00560269611799979,0.034625406651849,0.112395609698995,2020-11-26
0.634412309093527,0.548248654309898,0.582070598848316,0.37238841586994,0.566097497444214,0.486488649078054,0.396801435846505,0.511442088020833,0.323832294234931,0.605102914594747,0.446098032233223,0.540507808931447,0.430704176983869,0.450160210568839,0.296863700976247,0.466963613748834,0.439607074223811,0.366661034891692,0.428493375158993,0.715332308401003,2020-11-27
0.983684554699922,0.610399402615377,0.588712358109176,0.751491733686256,0.699814975673715,0.894537109777978,0.715600849968068,0.623692785681345,0.737229135018179,0.666831757351937,0.804339523434518,0.531754793494711,0.782106450342103,0.771955261461815,0.795903071411567,0.799890063979427,0.617006893124517,0.565563220704961,0.742030161859773,0.874858145296526,2020-11-28
0.566108052256116,0.494708946462249,0.643902327099421,0.739233259563198,0.774710302222115,0.826792925043342,0.764043846552645,0.874818231723938,0.61632421411218,0.621468626533049,0.929148151838255,0.564629516734285,0.484084770569438,0.655860106829457,0.902311046046417,0.547180949250651,0.468998134616474,0.576170357599599,0.548622821292243,0.288988371441862,2020-11-29
0.686731295185009,0.726600814510916,0.509476993513172,0.931580031442402,0.846914247916277,0.975881274639297,0.873632738124304,0.763210835689971,0.885909417475031,0.858235217953208,0.921189627841608,0.686851484739337,0.846910706583031,0.880813792190901,0.935054264957459,0.751502566495289,0.780829981764093,0.65844221331667,0.833106866980462,0.932750606623451,2020-11-30
0.0684017793315167,0.097517654979948,0.189420646372819,0.102281233728641,0.14558716988901,0.0860050846829709,0.0923633837102474,0.131447474510537,0.109168523598278,0.0565377910398141,0.118406395322275,0.47106387317729,0.351991506394252,0.1088440103559,0.275552511185537,0.180104306719907,0.417006501097572,0.527881860620793,0.0905771907796773,0.161440052844704,2020-12-01
0.615757014062804,0.852562274015871,0.853686584565291,0.653526613853899,0.510173164858786,0.790598659843783,0.514794111453716,0.914011826814563,0.671517153766799,0.629200458089491,0.681503521854046,0.648516377378377,0.90029999189331,0.801516010463439,0.779552952480607,0.754579173980846,0.907409177993905,0.908144695722933,0.723693564853444,0.637605413362674,2020-12-02
0.722131457630249,0.502215848240346,0.685615015484825,0.433050566820152,0.663969326777162,0.680040666919458,0.706637300163631,0.42321118657094,0.580751045815049,0.86238601451813,0.782823626098715,0.420294646565042,0.550866006586262,0.488661562391938,0.488441756357098,0.89316778898169,0.403975532606113,0.426529490058149,0.622874007986562,0.533089412457368,2020-12-03
0.0492724779904533,0.0307531329855087,0.0513889699436893,0.191003334682731,0.0751499057309327,0.105468609632742,0.140853320481016,0.0689701281349463,0.0815404871465621,0.0445968940942516,0.0465073013717272,0.0917432277410682,0.111370472200908,0.032773154761481,0.0419811432621537,0.0494655181457847,0.261082066318682,0.0130059053600431,0.0720858094719135,0.0132097064876381,2020-12-04
0.889029822412634,0.801990656213357,0.727689099207327,0.760686435226569,0.749242874755876,0.809807895807845,0.767764160604455,0.765473174743537,0.849371821045481,0.794749185860168,0.86311917359699,0.814789544529777,0.840270320170365,0.747820377840577,0.785055076779927,0.782900667335032,0.54214689420898,0.840278234751003,0.779115075911926,0.766316182658553,2020-12-05
0.455471849361125,0.426133418864733,0.398958021172756,0.378045868419201,0.3659715792394,0.685112395252777,0.560462466962528,0.418112679589975,0.467102147296601,0.465104630932899,0.579471744879772,0.296883872908223,0.364567599938591,0.68515953281434,0.531656639694134,0.446385826799479,0.145844656173117,0.151891666260199,0.581511809470717,0.831884844853527,2020-12-06
0.300245174691981,0.31271361642742,0.0811013183518326,0.402560482054628,0.413958804915035,0.325628200672271,0.314066051429602,0.382170244097526,0.331549622921734,0.47592999956401,0.29931894654609,0.864969138702978,0.418973378385845,0.244900713028617,0.455310679774329,0.372999251758286,0.386402647541366,0.412841637335472,0.265120240387473,0.3718366656214,2020-12-07
0.066575837069488,0.0538377629880673,0.0525593315152547,0.0935082584595492,0.0499274900931175,0.0783681443403462,0.0666906666169632,0.086512484230778,0.123497548725359,0.101323008598073,0.0752779370434042,0.276123950935807,0.0311421390497167,0.0642199020341827,0.0708907025127678,0.0657680900268001,0.11521525818116,0.056505793534053,0.0465044757231178,0.0454122905314262,2020-12-08
0.800174882686552,0.617033908677549,0.81008775711815,0.543590293628726,0.701179792465855,0.68189001383211,0.333190912785635,0.723109771295909,0.528641128153823,0.853152442038589,0.787645549107506,0.737895743614652,0.635194267418932,0.775926199161591,0.570170160844499,0.682390277151988,0.834119448673373,0.463155199338215,0.732132554197984,0.748976864787698,2020-12-09
0.221500717436063,0.251089674201606,0.247835945781728,0.356531831547783,0.266869067695053,0.257472068550646,0.236364367967312,0.373449942495585,0.247899983541382,0.24597704227616,0.239971412641708,0.560779955392478,0.598657788072609,0.123183162433444,0.212003573065691,0.336867539785981,0.26819875136823,0.168727585420713,0.257521565906429,0.278470796204177,2020-12-10
0.366293673701748,0.606806361934211,0.723829440554841,0.215766742855618,0.29618030528547,0.297577929888752,0.350503844372522,0.181191565673352,0.292079004944799,0.324635858966909,0.213822036717499,0.245247920259776,0.101720362214993,0.310614943480574,0.21077552265144,0.401407233154242,0.0783692884893981,0.071962379381107,0.325211380821892,0.0232394098193034,2020-12-11
0.772478750118531,0.954885480948342,0.746536803856954,0.818953714499534,0.839474754433169,0.91145326749656,0.785937091096048,0.740133129431445,0.768314657241668,0.775913963269437,0.856249589388974,0.543091471197685,0.728003608249553,0.84993949019739,0.882102784353898,0.678734105592958,0.797001782854704,0.700660349882753,0.751165378645733,0.416989503187332,2020-12-12
0.910467888690374,0.727713182828163,0.520741358896085,0.814727583123953,0.878949657602769,0.777153007206608,0.879968067663733,0.789072858975864,0.813274080717149,0.75159315157517,0.841228449228424,0.545090819664614,0.759391139591649,0.881995164053933,0.911884983749133,0.666479180209729,0.72591361103338,0.802612371176215,0.711220084031615,0.606639174254939,2020-12-13
0.736002174901953,0.570643727475739,0.0808937769995289,0.550461026988193,0.835456798856584,0.595064118590421,0.464062873461078,0.500217232547348,0.475843619795998,0.338684574494924,0.37566468489595,0.243808777632128,0.81727357454707,0.438276539079792,0.492081979638235,0.614730522664594,0.748519575983587,0.629621076617996,0.40483744566001,0.205882329614816,2020-12-14
0.247654947462277,0.628546210513196,0.85417224017805,0.903255712086172,0.220615421276697,0.645748953976462,0.455757222007033,0.94779386564091,0.576078375442411,0.539292595695064,0.542957084456787,0.411303963176948,0.486856263552753,0.373898033189994,0.348680252388508,0.909226937643353,0.580044369379752,0.956806688817266,0.496470824505041,0.0791908140440989,2020-12-15
0.968013155454034,0.85053453755878,0.623798352101375,0.960194835251326,0.889867324750943,0.99213082246721,0.958146075389479,0.729012040235439,0.980081497361448,0.934276149696531,0.963747598773966,0.223111433709853,0.442640374311845,0.922194916158512,0.986022923647711,0.550951240479222,0.759425587140145,0.619125706648072,0.955802299692393,0.996399494592366,2020-12-16
0.278732841612704,0.245389471441886,0.174402018149082,0.443915224829321,0.305955664983862,0.94206581553981,0.947561460428488,0.460304438182165,0.290252488910389,0.536714282774164,0.593549501505608,0.549202271270233,0.113203606006198,0.465874094178183,0.910148516151881,0.217470717360435,0.18805597995024,0.126689596033366,0.218710418002696,0.553767970846237,2020-12-17
0.588093097379212,0.460126768760771,0.913760962834783,0.632903772261431,0.825726780316009,0.696641349148931,0.787400496275042,0.532268697032598,0.575059671285159,0.32386900762468,0.699460780933802,0.524191984016848,0.742657630666357,0.539091855951214,0.898481244141619,0.968034608127744,0.575465506131132,0.575270002221795,0.611944978357343,0.627406217397706,2020-12-18
0.466423465807455,0.406333312963771,0.643079731835548,0.712174259914738,0.979892708265385,0.86194185282535,0.74787191279555,0.456321411809545,0.45137716430971,0.564047019385586,0.577470522078958,0.364627361709238,0.666417979927173,0.469630207322953,0.918555263508851,0.237843766051431,0.774531512940739,0.33693012712853,0.525995132193301,0.427535037379813,2020-12-19
0.35614143842156,0.067705712779359,0.143389271791856,0.977920057711287,0.79940302034139,0.287410490447852,0.996572764125447,0.205562492941208,0.80437163440457,0.668252943824822,0.163463832202666,0.639137489250209,0.575340266891047,0.186408960324803,0.20101312423842,0.206947535792501,0.579414483724118,0.087802464798916,0.444732503481576,0.147285304180572,2020-12-20
0.0776454503634314,0.510290675350942,0.0608676361588145,0.048454796019115,0.0479571441677194,0.134627429597498,0.735262248788776,0.0496209048196652,0.0529534345984217,0.0624618525183748,0.0909907623964755,0.00534815634433568,0.023825187543993,0.0626826426759256,0.0738220462922139,0.0883318659904169,0.988792712743033,0.338228816176499,0.0424737914308632,0.0627171773600548,2020-12-21
0.729455342384897,0.293559676656723,0.447514781997099,0.705637401804992,0.86090119193861,0.924175908356723,0.296200144278589,0.920835163174982,0.349946744396354,0.530120019961515,0.891474149791983,0.370971402223945,0.431974951093884,0.819136195214312,0.909674932684562,0.736727400742202,0.198421030544754,0.252421796176831,0.273086727696456,0.03115796659353,2020-12-22
0.00292283893457833,0.00180712755146114,0.178242423887668,0.00714635359653454,0.0483797548436995,0.205797990787612,0.00260892125915798,0.0226163432668609,0.000466583556649467,0.00106790722247668,0.0281998966788431,0.0508763017262833,0.0106485493199668,0.00180732787031114,0.0597073526894991,0.000508006226772968,0.00609524035432191,0.00029243147141365,0.0021757792631678,0.000657717358877942,2020-12-23
0.965489609631704,0.978904035260362,0.876984008959751,0.816030304859054,0.837266225062553,0.792655085632975,0.867699988802915,0.954035929323531,0.920954297635377,0.930363800696516,0.863996868525492,0.862603279671825,0.836786133796055,0.782054925364787,0.880514934318064,0.837011474448182,0.900344557674661,0.907112263731606,0.960082338595301,0.804921088958413,2020-12-24
0.684859647415175,0.443493421151432,0.130736238425726,0.85357581466865,0.719717434971186,0.903347659624526,0.590558379002982,0.659327794546324,0.497823225782173,0.711261663710723,0.745220635274943,0.737979030438061,0.398561317465083,0.492609449335982,0.957696865663698,0.550874546090677,0.292206688195983,0.722042070541464,0.718895118189631,0.374252003160894,2020-12-25
0.540124772249459,0.372239816902703,0.417587039244114,0.622758854654557,0.637128756358715,0.960227303217348,0.628891086883619,0.469332513718865,0.34446406213206,0.633598478649228,0.689940559702645,0.238072297151253,0.267169930273916,0.179953421798126,0.586619325026105,0.972228993736591,0.53099411451454,0.148371396292797,0.248527408643415,0.2974677482191,2020-12-26
0.333396469845303,0.561316878033407,0.445133020812005,0.781193157792563,0.495160850546521,0.377739708946459,0.413375824892557,0.422333372237967,0.741594106309993,0.452082595534712,0.948545630718137,0.103516484220503,0.520131869094459,0.955543959354463,0.378116354474828,0.255832668602899,0.974468599187942,0.416758884112045,0.779918938357411,0.372346821697439,2020-12-27
0.985415079122367,0.971454459614427,0.690295423846544,0.867729580111387,0.951231599837877,0.854181442596312,0.827704400369003,0.999949724231179,0.61278007544291,0.677152321737714,0.922214817197292,0.423799971278087,0.78250906743537,0.719836672127791,0.610880950770294,0.665769140655721,0.614519198965701,0.965564580582667,0.687591479911456,0.0873379961120846,2020-12-28
0.884208216284194,0.761291104984142,0.354852415061758,0.321098423769308,0.958324321336621,0.666681363895806,0.169043065620949,0.943301336456511,0.172720527761946,0.218514805154549,0.523883081868783,0.0719317455735457,0.120885033722073,0.120258195769651,0.414574373438729,0.374168154633391,0.255902780097302,0.84761883082019,0.0809153713439583,0.145876920004306,2020-12-29
0.282935504238603,0.276425484266842,0.465676385232541,0.661760830988222,0.259625255675123,0.937857727640513,0.846593318449855,0.305394520767786,0.401938804122614,0.420836385833384,0.763816348385208,0.86177367081952,0.606069681189205,0.207269839492873,0.567338673716165,0.371982158575522,0.697431183441904,0.155711160158937,0.232977204088926,0.286111485469828,2020-12-30
0.408325278062237,0.995011674188083,0.990009116067826,0.14348775784476,0.25641967108648,0.525787381469311,0.539383946216748,0.993904215191558,0.429630109351496,0.454546328935273,0.247235166071272,0.980861761241065,0.661630019987259,0.491652361347353,0.176349457284465,0.343883894958982,0.965452609923121,0.401889089152518,0.382634907155883,0.769096543060902,2020-12-31
0.260102562734395,0.122981549402458,0.992307639165625,0.482626097399896,0.621728987509886,0.70420211781631,0.999812664036,0.140848573565899,0.702264640341616,0.582026995482839,0.345967314314978,0.0847152991569425,0.640104931345004,0.852312544586321,0.633288752358234,0.566978712971199,0.37293404768084,0.988802163595214,0.486991236564938,0.901186678725218,2021-01-01
0.610628145832352,0.171836944303659,0.262353568898441,0.829158302182884,0.650363180375378,0.988746009941413,0.996326900291053,0.851341840734822,0.466796438036534,0.671191177773638,0.928682156905876,0.349083844135278,0.140582716361816,0.722066106858303,0.925369629861292,0.886280992005614,0.701891135841756,0.397219342937241,0.620849150338056,0.119917976739597,2021-01-02
0.994361269638697,0.824277593612709,0.474097815234583,0.997345306736025,0.962759175505924,0.774157942125985,0.611953264289071,0.841710510805718,0.881629767127995,0.989096285385219,0.999703943341621,0.385032408156154,0.99426747404055,0.982219353122123,0.988108850693554,0.806497275684663,0.74450625211797,0.971527943851231,0.952302064718387,0.70843133818067,2021-01-03
0.895697554961335,0.687883528019009,0.717237784248,0.280745246989471,0.426956068392783,0.135542894809568,0.576846793251494,0.246443240586789,0.584257384376299,0.893783134039255,0.828989404211416,0.483840669989336,0.872865391818346,0.440213999498627,0.237603020425681,0.997966091989992,0.181511080463153,0.880842690112338,0.83564753609455,0.849413548066872,2021-01-04
0.968048287852716,0.64364545091858,0.994590798575953,0.72866010424111,0.682364755939132,0.947824974385583,0.711650071524885,0.592524481965436,0.732454526714315,0.770081657813514,0.806435459124261,0.627358374531645,0.520565180974627,0.876597238023513,0.634481858935935,0.448697001281193,0.865723503940465,0.0828802206825898,0.0448844910837985,0.140777584248632,2021-01-05
0.996083138901994,0.874672020716962,0.816300902239858,0.933006052904544,0.646539998767466,0.958428565127334,0.936383137955007,0.659740192910353,0.994126608033866,0.810265229134578,0.914083227132054,0.693570404418927,0.988540830200054,0.994534979854516,0.851716386357574,0.99959382143541,0.67381138760691,0.117335471255661,0.900119446210135,0.954741236928555,2021-01-06
0.165909063408557,0.169812895950291,0.375810204424235,0.414348717900063,0.822936794800555,0.952196086008264,0.118938624026671,0.308660115643157,0.197932927494868,0.155370511452902,0.579279185662416,0.586571831571238,0.375900462770436,0.162679840411431,0.50759549813069,0.304829698666191,0.321273135343119,0.9712388706694,0.64210158931786,0.995007356258298,2021-01-07
0.565824180733717,0.199228421242652,0.996676327826667,0.279825934042617,0.172540035799439,0.799681602848312,0.464094996886255,0.322984726797037,0.314649812097793,0.201772536569077,0.41674880387845,0.279625562315833,0.880784099765507,0.261530304064089,0.631743390703517,0.368137194485466,0.978482657088554,0.980627184379111,0.272152018295211,0.453460693575383,2021-01-08
0.817433155929549,0.934735953618745,0.96761960622522,0.999653591429133,0.863224569599367,0.329925710031242,0.839916852972918,0.730533280341769,0.99400659295297,0.970794118417511,0.805103462914814,0.73950728627198,0.66309580788105,0.964339820252851,0.726910695232252,0.677200418340701,0.575119463491207,0.606821073498276,0.971317351534759,0.541615341311141,2021-01-09
0.157578893519647,0.366101636168767,0.239263174553229,0.645896881796858,0.125829407393003,0.0889522527293481,0.28132332213385,0.267049248261292,0.0408555124932766,0.971894569747285,0.334924688004991,0.930202991263708,0.160223942083161,0.16117070770672,0.184008470202715,0.200347268383853,0.437066861434212,0.546208694595114,0.198280015346404,0.376219596544917,2021-01-10
